date,open,high,low,close,volume
2003-08-11,32.4,33.15,31.71,32.94,10070900
2003-08-18,33.1,36.28,33,35.68,20935800
2003-08-25,35.67,37.46,35.11,37.39,16980300
2003-09-01,37.29,38.9,36.8,37.16,15022100
2003-09-08,37.45,37.59,35.11,35.66,19524600
2003-09-15,35.41,36.6,35.21,35.79,13737600
2003-09-22,35.45,35.45,33.66,34.01,15365800
2003-09-29,34.45,36.32,33.89,35.85,14695500
2003-10-06,35.6,37.26,35.26,36.95,12776700
2003-10-13,36.96,37.75,36.61,37.24,12846000
2003-10-20,37.05,37.61,35.45,36.28,10663500
2003-10-27,36.27,39.21,35.31,38.49,22176900
2003-11-03,38.54,39.25,38.31,38.9,12945500
2003-11-10,39,40.15,38.06,39.25,13502400
2003-11-17,39,39.97,38.5,38.86,16578400
2003-11-24,39.05,39.05,37.61,38.39,14698700
2003-12-01,37.6,39.2,37.6,38,24656300
2003-12-08,38.18,39.61,38.15,39.37,15145100
2003-12-15,39.73,41.95,39.17,41.48,20253800
2003-12-22,41.49,42,41.29,41.47,6742400
2003-12-29,41.54,43.37,41.37,41.99,12337700
2004-01-05,42.2,44.53,41.47,42.64,18046000
2004-01-12,42.64,44.01,41.6,44.01,12798400
2004-01-19,44.55,44.71,41.64,41.85,15252000
2004-01-26,41.85,42.68,41.5,41.75,14362400
2004-02-02,41.67,45.02,41.6,44.35,20798800
2004-02-09,44.2,44.66,43.32,44.45,12726500
2004-02-16,44.6,45.1,44.3,44.34,11872600
2004-02-23,44.54,44.57,41.97,43.37,24157200
2004-03-01,43.38,43.87,42.14,42.72,13890700
2004-03-08,42.72,42.85,38.87,40.3,17572900
2004-03-15,39.95,40.46,38.98,39.43,14410000
2004-03-22,38.43,39.9,38.04,39.35,16970000
2004-03-29,39.8,42.04,39.6,41.84,13606400
2004-04-05,41.85,42.58,41.2,41.35,9314100
2004-04-12,41.7,42.6,41.11,41.5,10000300
2004-04-19,41.63,42.75,40.31,42.45,11551200
2004-04-26,43.15,44.9,42.6,42.69,17412500
2004-05-03,43.25,44.3,43,43.4,14214500
2004-05-10,43,43.84,42.29,43.44,14470500
2004-05-17,42.7,44.11,42.49,43.4,11722700
2004-05-24,44.22,46.62,44.02,45.8,23241500
2004-05-31,45.9,47.22,45.51,46.9,13522500
2004-06-07,47.5,48.83,47.47,48.75,15308100
2004-06-14,48.5,50,48.37,49.8,22016200
2004-06-21,49.65,51.35,49.33,51.3,15458400
2004-06-28,51.3,51.49,48.84,49.52,15198300
2004-07-05,49.9,50.27,48.82,50.04,12775800
2004-07-12,49.95,50.65,48.34,49.13,13535700
2004-07-19,49.35,49.53,46.4,47.06,17678400
2004-07-26,47.1,51.25,46.89,50.75,17140400
2004-08-02,50.2,51.46,48.27,48.33,15998600
2004-08-09,48.8,49.8,48.46,49.72,14132000
2004-08-16,49.72,51.32,49.64,50.46,15529600
2004-08-23,50.75,52.82,50.35,51.99,15965200
2004-08-30,51.99,53.95,51.69,53.1,11919000
2004-09-06,53.4,54.32,52.65,54.15,11700400
2004-09-13,54.15,55.24,53.33,55.15,12351800
2004-09-20,54.75,55.19,52.58,53.14,14671200
2004-09-27,52.9,53,50.5,52.48,18826700
2004-10-04,52.55,52.87,49.89,50.1,16671700
2004-10-11,50.11,51.28,49.81,50.19,13533900
2004-10-18,49.55,50.1,48.3,49.51,15667700
2004-10-25,49.05,51.25,48.1,49.9,20196500
2004-11-01,50.1,52.1,49.65,51.15,20040100
2004-11-08,51.15,54.39,51.06,53.93,18966600
2004-11-15,53.85,55.48,53.61,53.77,16777000
2004-11-22,53.76,54.5,53.25,54.02,10952700
2004-11-29,54.02,55.29,53.28,55.26,13890600
2004-12-06,55.26,55.26,52.2,52.42,17749600
2004-12-13,54.37,54.37,51.79,53.1,18441000
2004-12-20,53.1,54.29,52.72,53.53,8134500
2004-12-27,53.39,53.65,51.62,51.77,10758200
2005-01-03,51.85,52.25,49.55,50.31,18778300
2005-01-10,50.13,52.15,50.1,50.91,16385000
2005-01-17,50.5,51.97,50.01,50.07,11311100
2005-01-24,50.33,51,49.52,49.92,17930600
2005-01-31,50.25,52.95,50.07,52.58,20198500
2005-02-07,52.42,54.43,52.3,54.14,20476200
2005-02-14,54.01,54.82,52.55,52.78,17891400
2005-02-21,52.35,55.03,52.07,54.99,15793400
2005-02-28,54.9,58.74,54.26,58.38,28816600
2005-03-07,57.52,58.68,57.2,57.49,21052500
2005-03-14,57.5,58.94,56.57,57.16,22252700
2005-03-21,57,57.7,56.58,56.8,10547400
2005-03-28,57.3,59.12,57,58.78,19303000
2005-04-04,58.6,59.45,58.01,58.6,15990900
2005-04-11,58.75,59.81,57,57,21952200
2005-04-18,56.65,59.08,56.22,57.88,17414200
2005-04-25,58.8,60.1,58.15,59.52,24451000
2005-05-02,59.52,61.25,58.9,61.01,18446900
2005-05-09,60.75,62.5,58.62,59.5,28140600
2005-05-16,59.7,62.51,59.53,61.9,17536000
2005-05-23,61.95,63.4,61.12,63.02,15546400
2005-05-30,63.01,64.99,62.91,64.66,15049300
2005-06-06,64.88,66.09,64.04,64.65,20909800
2005-06-13,65.05,65.35,62.85,64.62,22923400
2005-06-20,63.9,64.1,60.5,60.59,17856900
2005-06-27,60.35,66.85,59.7,64.68,38091900
2005-07-04,64.3,66.11,63.45,65.07,16554300
2005-07-11,65.25,65.49,64.15,64.75,12350900
2005-07-18,64.75,66.31,64.25,66.2,14232100
2005-07-25,66,67.95,65.6,66.01,20776500
2005-08-01,66.3,66.77,65.64,66.19,11717700
2005-08-08,66.3,67.5,65.6,66.54,14557000
2005-08-15,66.4,67.72,66.21,67.15,13067900
2005-08-22,67.39,68.38,66.09,66.31,14619000
2005-08-29,66.1,67.66,63.95,64.34,20154900
2005-09-05,64.37,65.63,64,65.4,17822200
2005-09-12,65.15,65.69,63.95,64.8,18618100
2005-09-19,64.5,64.6,62.01,63.2,18727300
2005-09-26,65.5,68.25,64.24,67.95,21811200
2005-10-03,67.92,68.48,66.65,67.3,17907200
2005-10-10,67.06,68.07,66.24,67.5,18553400
2005-10-17,67.15,68.98,65.83,66.02,25183500
2005-10-24,66.5,67.78,63.7,65.64,28039000
2005-10-31,65.8,66.58,64.2,65.28,27117500
2005-11-07,65.48,66.11,64.52,65.35,15213000
2005-11-14,65.25,68.19,64.94,66.95,23694100
2005-11-21,68.13,69.9,67.9,69.06,15599900
2005-11-28,69.01,70,68.18,69.44,15464300
2005-12-05,69.45,70.22,68.7,69.65,19447400
2005-12-12,70,71.98,69.54,70.75,19877500
2005-12-19,70.75,72.05,69.6,71.49,14184700
2005-12-26,71.9,72.4,70.16,70.24,8158200
2006-01-02,70.4,71.27,69.05,69.35,17526100
2006-01-09,69.28,70.45,68.57,69.48,18758600
2006-01-16,69.07,69.4,66.49,66.5,14440100
2006-01-23,65.9,69.25,65.9,68.56,20095000
2006-01-30,68.52,72.3,68.2,70.87,28334300
2006-02-06,70.65,72.76,70.3,72.53,17262300
2006-02-13,71.95,73,71.82,72.96,15140200
2006-02-20,73.15,74.61,72.65,74.31,13561800
2006-02-27,74.05,74.89,72.25,73.39,12413000
2006-03-06,73.7,74.9,71.9,74.79,13469400
2006-03-13,75.21,78.08,74.5,77.85,16024700
2006-03-20,78.5,79.2,77.51,78.73,15240900
2006-03-27,78.73,79.5,77.37,77.93,15380300
2006-04-03,78.25,80.37,77.5,79.57,14607700
2006-04-10,79.62,84.23,79.61,82.93,15305700
2006-04-17,83.2,86.58,81.88,86.46,19666400
2006-04-24,86.66,87.25,83.01,83.45,22234100
2006-05-01,83.45,88.55,82.82,88.47,16650100
2006-05-08,88.48,89.58,86.94,87.01,14933000
2006-05-15,85.76,86.98,82.06,84.61,21686800
2006-05-22,84.46,86.7,81.63,83.5,20961000
2006-05-29,83.5,84.58,81.21,83.8,13497900
2006-06-05,83.79,83.97,79.01,80.5,26249600
2006-06-12,80.6,85.85,76.4,85.54,34361500
2006-06-19,85.65,86.23,83.16,83.39,17723300
2006-06-26,83.48,84.28,80.83,81.91,18023100
2006-07-03,81.35,81.67,79.26,79.99,13074400
2006-07-10,80.03,81.95,76.89,77.25,18193400
2006-07-17,78.11,83,77.8,79.08,22526100
2006-07-24,79.45,84.06,78.15,78.91,24734800
2006-07-31,78.46,80.7,76.52,79.49,21087500
2006-08-07,79.1,80.83,75.07,75.96,21965800
2006-08-14,76.65,79.43,75.15,77.62,17789700
2006-08-21,77.62,77.85,73.55,73.93,15576400
2006-08-28,74.04,75.99,72.9,75.43,22113300
2006-09-04,75.75,76.3,72.17,72.8,14946000
2006-09-11,72.13,76.49,72.13,75.01,21075400
2006-09-18,75.1,77.77,74.15,77.25,17880300
2006-09-25,77.7,80.35,77.37,78.85,21649900
2006-10-02,79.35,84.39,78.84,83.68,26199800
2006-10-09,83.69,83.87,80.89,82.39,19850000
2006-10-16,82.39,83.46,81.5,81.74,14629400
2006-10-23,81.73,83.89,77.77,79.74,31208900
2006-10-30,80.25,81.04,79.11,79.97,17615000
2006-11-06,79.98,86.98,79.98,85.62,35070100
2006-11-13,85.7,89.63,84.76,89.52,25389600
2006-11-20,89.05,92.05,88.62,89.77,19782400
2006-11-27,90,90.05,86.95,89.55,25008900
2006-12-04,89.55,91.85,89.17,90.13,18673600
2006-12-11,89.77,90.99,89.08,90.7,18510200
2006-12-18,90.75,90.9,88.35,88.76,13897700
2006-12-25,88.95,89.46,88.35,88.84,6628500
2007-01-01,88.9,90.3,87.01,89.15,10876500
2007-01-08,88.61,89.71,87.5,88.13,19077100
2007-01-15,88.25,89.54,87.22,88.63,17756100
2007-01-22,87.51,88.18,84.6,85.43,26354800
2007-01-29,85.05,92.24,85,90.05,29556500
2007-02-05,90.45,91.42,88.55,90,18802300
2007-02-12,89.55,92,88.3,90.94,20572500
2007-02-19,91.5,92,89.84,90.28,14430400
2007-02-26,90.48,90.73,85.24,87.03,26028400
2007-03-05,86.96,90.09,86.39,89.51,17943000
2007-03-12,89,91.87,88.53,90,24568900
2007-03-19,90.5,91.31,89.45,90.98,17150600
2007-03-26,90.88,91,88.65,88.91,18567000
2007-04-02,88.9,90.74,88.08,90.5,12922900
2007-04-09,90.97,91.1,89.4,91.03,15146800
2007-04-16,91,94.75,89.93,93.29,29392300
2007-04-23,94.1,95.58,92.75,94.02,26765300
2007-04-30,94.02,94.49,92.5,93.61,16539900
2007-05-07,93.8,95,92.38,93.4,16822100
2007-05-14,93.4,97.5,93.32,96.63,20287100
2007-05-21,96.42,98.84,95.36,98.25,23572000
2007-05-28,98.52,101.45,97.96,99.83,17386300
2007-06-04,101,101,95.91,98.19,18088600
2007-06-11,98.25,100,96.12,98.15,24316100
2007-06-18,98.03,98.58,95.17,95.92,25611200
2007-06-25,96,96.57,93.58,96.16,22485400
2007-07-02,96.72,99.22,96.27,98.88,10111000
2007-07-09,100.99,102.43,99.56,101.88,25828000
2007-07-16,102,104.42,100.89,103.86,20344900
2007-07-23,104.48,107.83,102.23,103.71,38212500
2007-07-30,104.6,106.54,103,104.24,30362300
2007-08-06,104.49,104.85,94,98.44,37509000
2007-08-13,99.46,100.91,90.08,95.93,39457500
2007-08-20,96.26,98.95,94.75,98.47,20981300
2007-08-27,98.07,98.95,95.44,96.7,21814600
2007-09-03,96.1,97.74,94.02,94.84,29871700
2007-09-10,95.01,99.58,94.05,99.35,22164900
2007-09-17,98.8,103.23,96.44,102.59,32033000
2007-09-24,103,106.15,102.4,104.99,23514500
2007-10-01,105.45,107.15,101.09,102.25,23683500
2007-10-08,103.26,103.26,94.96,96.69,58889100
2007-10-15,95.98,97.15,93.03,93.9,41984200
2007-10-22,93.16,98.97,92,96.02,37118100
2007-10-29,95.78,98.71,95.57,97.76,34435800
2007-11-05,97.59,98.67,94.07,94.21,27403500
2007-11-12,94.25,94.41,89.45,89.99,35373900
2007-11-19,89.6,89.92,86.75,89.54,28494000
2007-11-26,90.5,94.6,89.86,92.54,35920700
2007-12-03,92.5,93.64,89.85,93.16,32857100
2007-12-10,93.25,93.25,85.55,88.42,47511700
2007-12-17,88.21,89.34,86.2,89.07,30293900
2007-12-24,89.55,90.38,87.48,88.25,10499600
2007-12-31,88.14,88.28,85.69,85.82,16308500
2008-01-07,86.25,86.3,77.81,80.52,46047500
2008-01-14,81.33,82.49,76,78.4,54482700
2008-01-21,74.53,79.67,74.12,77.03,36830200
2008-01-28,77.15,84.87,76.48,82.76,39794500
2008-02-04,82.78,83.36,78.71,79.33,24251900
2008-02-11,79.46,86.06,78.85,85.18,31664100
2008-02-18,86.11,86.88,81.75,83.04,23602100
2008-02-25,83.26,85.19,82.4,82.79,28692600
2008-03-03,79.32,81.32,76.37,76.6,37614800
2008-03-10,76.53,77.19,71.59,76.23,57110700
2008-03-17,74.46,77,72.72,74.8,28388700
2008-03-24,75.25,76.88,73.08,73.47,27499800
2008-03-31,74,77.22,73.4,75.65,30156000
2008-04-07,76.53,79.9,74.04,76.86,43800800
2008-04-14,76.68,79.1,75.6,78.66,26369200
2008-04-21,78.71,85.25,77.75,84.84,41958300
2008-04-28,85.01,86.5,84.28,85.69,23952500
2008-05-05,85.32,86.21,83.75,84.06,21025700
2008-05-12,84.4,86.67,83.28,85.17,27705900
2008-05-19,85.56,88.29,80.55,81.48,34531400
2008-05-26,81.6,83.3,81.01,82.77,16789700
2008-06-02,82.61,82.61,73,73.16,40001200
2008-06-09,73.4,77.05,72.76,75.12,34730800
2008-06-16,74.77,77.8,73.37,75.83,37927800
2008-06-23,76.23,76.48,66.38,66.92,51464700
2008-06-30,66.63,66.75,63.54,64.47,32515600
2008-07-07,64.66,67.23,62.86,63.28,39571600
2008-07-14,64.4,68.34,62.02,68.14,34672100
2008-07-21,68.5,69.5,62.05,63.83,45478400
2008-07-28,63.82,64.06,60.77,62.01,35486900
2008-08-04,62.08,68.75,61.13,67.86,38733200
2008-08-11,67.89,67.9,63.45,64.45,39316600
2008-08-18,64.5,65.71,62.21,65.55,26508500
2008-08-25,64.91,66.98,62.87,65.56,21462800
2008-09-01,67,68.47,61.89,62.89,28247700
2008-09-08,62.47,65.22,61.13,63.3,36386000
2008-09-15,61.81,63,54.2,59.76,58126500
2008-09-22,59.33,60.41,56.01,58.32,30398400
2008-09-29,57.5,58,53.34,53.83,39679300
2008-10-06,51.77,53,40,41.8,67810200
2008-10-13,43.57,49.47,39.99,44.55,58728400
2008-10-20,44.74,47.69,41.75,45.24,49026300
2008-10-27,45.7,52.82,42.26,52.42,54447200
2008-11-03,51.9,54.65,45.35,46.58,48571000
2008-11-10,47.3,48.31,39.07,41.04,43878300
2008-11-17,40.61,42.8,36.17,39.58,56532100
2008-11-24,40.05,42.8,38.89,42.63,28165600
2008-12-01,41.64,42,36.28,39.53,39662700
2008-12-08,40.35,43.69,38.2,39.2,44612800
2008-12-15,39.6,42.39,38.2,41.24,45096500
2008-12-22,40.65,41.56,39.76,40.53,15224600
2008-12-29,40.38,45.56,39.5,45.25,20879600
2009-01-05,45.5,47,43.88,44.45,31806000
2009-01-12,44.28,44.45,39.51,42.46,36479200
2009-01-19,42.08,42.84,40,41.98,28916300
2009-01-26,42.46,44.4,40.37,42.31,35493700
2009-02-02,41.73,43.67,40.11,42.92,37412500
2009-02-09,42.8,43.42,38.58,40.48,33119200
2009-02-16,39.49,39.74,35.32,36.31,29339200
2009-02-23,36.73,36.79,31.4,31.44,52578800
2009-03-02,30.96,31,29.05,30.1,60827600
2009-03-09,29.98,34.1,29.96,33.4,48299200
2009-03-16,33.74,34.96,32.5,32.55,50058300
2009-03-23,33.2,38.68,33.05,37.53,46012000
2009-03-30,36.63,38.12,34.21,37.69,49712400
2009-04-06,37.48,39.18,36.24,39.15,26948900
2009-04-13,36.97,38.78,35.81,38.32,33405000
2009-04-20,37.65,39.01,35.94,38.72,40746900
2009-04-27,37.99,41.74,37.72,41.21,35486500
2009-05-04,41.9,45.84,41.51,45.83,35481800
2009-05-11,45.26,45.6,42.38,43,33429000
2009-05-18,44.25,45.74,42.7,42.94,25550900
2009-05-25,42.61,45.08,42.52,44.85,19317600
2009-06-01,45.54,53.26,45.54,52.65,40122400
2009-06-08,52.49,53.39,50.11,51.44,39566400
2009-06-15,50.9,51.09,48.05,48.44,27091000
2009-06-22,47.83,48.03,41.09,41.88,83346300
2009-06-29,42.15,43.79,40.62,40.83,27384000
2009-07-06,40.38,40.76,38.92,39.65,34900900
2009-07-13,39.68,42.4,39.26,41.36,31213000
2009-07-20,41.71,43.71,40.78,42.37,45435000
2009-07-27,42,44.5,41.43,42.91,32890000
2009-08-03,43.18,47.21,42.51,46.69,36055300
2009-08-10,46.41,46.87,44.21,44.87,29413800
2009-08-17,44.16,46.02,43.1,45.87,27956100
2009-08-24,46.51,52.53,45.97,51.04,47588600
2009-08-31,50.17,50.38,47.76,49.15,32553900
2009-09-07,49.73,51.44,48.81,51.35,20207400
2009-09-14,50.99,53.29,50.44,53.02,27288200
2009-09-21,52.6,53.4,51.3,51.52,20574000
2009-09-28,51.82,55.48,50.1,51.4,30774700
2009-10-05,51.75,52.75,51.15,52.69,18766900
2009-10-12,52.66,53.72,50.85,53.19,24759500
2009-10-19,53.32,53.75,49.5,49.89,32377800
2009-10-26,49.85,49.98,47.18,47.8,38385900
2009-11-02,47.82,49.98,47.33,49.68,24042600
2009-11-09,50.01,51.48,49.72,50.68,19594300
2009-11-16,51,52.69,50.75,51.7,21906400
2009-11-23,52.5,53,50.95,52.45,12846400
2009-11-30,52.43,55.45,51.78,54.68,27218700
2009-12-07,55.2,56.39,54.72,55.6,26659600
2009-12-14,56.02,56.56,53.1,53.44,34743900
2009-12-21,53.36,55.65,53.36,55.48,11391500
2009-12-28,55.33,55.55,54.05,54.13,8886600
2010-01-04,55.72,62.31,54.8,61.6,45416700
2010-01-11,61.95,62.09,59.91,60.82,23916800
2010-01-18,60.6,61.26,57.7,57.77,20945800
2010-01-25,58.35,63.4,57.23,60.6,40388300
2010-02-01,60.74,62,57.14,58.4,36429200
2010-02-08,58.33,60.75,57.78,59.65,26786600
2010-02-15,60.42,64.34,59.9,63.59,20146300
2010-02-22,63.58,64.47,62,63.16,25377400
2010-03-01,63.05,68.04,63,67.93,30162500
2010-03-08,68.01,70.49,67.13,69.83,35939600
2010-03-15,69.37,73.3,68.29,70.72,46363900
2010-03-22,71.66,73.43,71.51,72.59,32063700
2010-03-29,73.08,74.53,71.95,72.99,23741100
2010-04-05,72.99,73.18,70.95,72.42,28324500
2010-04-12,72.15,72.61,69.88,70.79,23256300
2010-04-19,70.27,76,70.16,75.13,35285500
2010-04-26,74.58,75.29,71.34,72.43,26574600
2010-05-03,72.62,74.7,62,66.72,39842000
2010-05-10,69.96,73.37,68.98,69.82,33627800
2010-05-17,70.36,70.37,61.39,64.56,45451500
2010-05-24,63.66,65.41,60.61,64.18,33668800
2010-05-31,64.27,65.2,60.93,61.15,22910800
2010-06-07,61.69,65.7,59.84,65.38,34981200
2010-06-14,66.22,68.14,64.71,67.96,26703200
2010-06-21,68.95,69.34,65.65,68.77,35490500
2010-06-28,68.43,68.62,61.17,61.94,31855600
2010-07-05,62.71,65.2,60.65,64.66,17863500
2010-07-12,64.55,65.78,61.68,61.9,27415500
2010-07-19,62.72,68.17,61.83,67.93,27155300
2010-07-26,68.15,69.75,66.47,68.14,27544700
2010-08-02,69.01,70,67.36,68.7,21875900
2010-08-09,69.17,69.47,64.44,64.84,19774100
2010-08-16,64.27,66.91,63.59,64.6,18216500
2010-08-23,65.09,65.24,59.48,63.16,30747300
2010-08-30,63,65.42,60.8,64.64,21214900
2010-09-06,64.25,65.63,62.95,63.84,13678600
2010-09-13,64.73,64.98,61.89,62.95,29451900
2010-09-20,62.99,64.86,62.53,64.6,21449500
2010-09-27,64.61,67.98,62.94,66.83,24895900
2010-10-04,66.57,69.71,65.86,69.23,25147000
2010-10-11,69.51,72.17,68.91,70.11,23372700
2010-10-18,70.19,71.94,68.35,71.26,25064700
2010-10-25,71.68,72.49,69.71,70.64,19467700
2010-11-01,70.71,71.89,68.04,71.27,23715900
2010-11-08,70.06,70.55,63.01,63.09,46009000
2010-11-15,63.35,64.74,61.84,63.59,49156800
2010-11-22,63.02,65.58,62.8,64.8,20961800
2010-11-29,64.33,66.8,63.44,66.54,25830900
2010-12-06,66.41,67.39,63.96,64.16,24108400
2010-12-13,64.23,65.29,63.63,65.03,28612700
2010-12-20,64.74,65.14,62.82,65.06,23388800
2010-12-27,64.73,65.29,64.33,65.26,12168600
2011-01-03,66.15,70.1,66,69.38,36247000
2011-01-10,69.42,70.5,68.35,70.07,23368400
2011-01-17,70.86,72.99,70.23,71.68,29571800
2011-01-24,71.52,72.82,69,69.23,34914800
2011-01-31,69.26,71.64,69.12,71.38,22760500
2011-02-07,71.43,72.99,71.15,72.14,21795900
2011-02-14,72.7,73.52,71.09,73.04,21340300
2011-02-21,72.35,74.29,70,72.3,26254800
2011-02-28,72.47,72.9,68.6,71.8,27514800
2011-03-07,71.6,72.5,69.91,71.64,25529400
2011-03-14,71.17,71.23,67.34,69.1,29719400
2011-03-21,70.29,73.5,70.04,73.34,24412400
2011-03-28,73.5,74.85,73.03,74.01,20582000
2011-04-04,73.38,74.85,72.71,73.47,21191200
2011-04-11,73.65,74.28,70.88,72.6,19482300
2011-04-18,72.72,75.74,71.75,75.44,20090900
2011-04-25,75.51,80.34,74.68,79.78,30497600
2011-05-02,80.35,80.65,78.09,79.31,25381200
2011-05-09,79.31,80.42,78.48,79.03,18352200
2011-05-16,78.66,78.81,75.83,77.52,19967000
2011-05-23,76.55,77.5,75.13,76.99,19084700
2011-05-30,77.8,78.35,74.09,74.84,17811000
2011-06-06,74.76,75.27,72.61,72.69,18570200
2011-06-13,73.06,75.51,72.69,74.16,25377500
2011-06-20,73.96,75.02,70.29,71.26,30662600
2011-06-27,71.44,74.73,71.33,74.27,19673000
2011-07-04,74.17,76.2,73.85,75.07,15916200
2011-07-11,74.17,74.73,70.85,71.28,24609400
2011-07-18,70.66,73.3,69.07,72.67,29977900
2011-07-25,71.38,73.2,69.25,70.47,32270000
2011-08-01,71.61,71.63,61.41,62.75,41707000
2011-08-08,61.1,62.46,56.01,61.75,66855300
2011-08-15,62.06,62.98,57.47,57.54,37376900
2011-08-22,59.14,62.97,58.04,62.8,30881700
2011-08-29,63.99,67.73,63.6,64.03,29000100
2011-09-05,61.91,65.21,61.22,61.79,24291300
2011-09-12,60.83,65.75,60.33,65.38,28777200
2011-09-19,64.08,64.64,57.53,59.51,31080700
2011-09-26,60.8,64.29,60,60.51,29696100
2011-10-03,60.1,62.96,56.9,61.81,33062700
2011-10-10,62.87,65.23,62.75,63.89,19920400
2011-10-17,63.34,64.64,61.33,64.59,28432600
2011-10-24,64.41,68.76,63.55,68.17,39130400
2011-10-31,67.12,67.49,62.37,65.8,29979300
2011-11-07,65.71,67.26,64.33,66.92,22455800
2011-11-14,68.89,68.97,65.41,67.46,31009800
2011-11-21,66.32,66.45,62.12,62.78,19498500
2011-11-28,64.53,71.98,64.53,71.3,37810900
2011-12-05,72.28,72.76,69.64,71.93,30793800
2011-12-12,71.51,72.65,69.72,71.01,31950200
2011-12-19,71.2,74.74,69.91,73.97,23880300
2011-12-26,73.68,74.6,73.03,73.35,10666000
2012-01-02,74.7,75,72.74,73.98,23360000
2012-01-09,74.81,75.69,74.16,74.6,20750300
2012-01-16,75.3,76,74.77,75.52,17839200
2012-01-23,75.66,76.7,72.85,74.55,32017500
2012-01-30,73.99,76.74,73.68,76.34,21117100
2012-02-06,75.26,76.23,74.3,74.95,21804000
2012-02-13,75.5,76,74.75,75.35,22281000
2012-02-20,75.67,76.64,75.08,76.06,15277100
2012-02-27,75.69,75.78,74.63,74.9,19828300
2012-03-05,74.95,74.98,72.3,73.29,23308600
2012-03-12,73.2,75.81,73.2,75.2,24593200
2012-03-19,75,75.69,73.37,73.97,18151700
2012-03-26,74.52,75.29,72.95,74.37,17430100
2012-04-02,74,75.47,73.3,73.59,12721200
2012-04-09,72.63,73.83,70.59,72.92,20150200
2012-04-16,72.98,74.36,72.3,73.55,18425600
2012-04-23,72.69,77.57,72.17,77.27,28181200
2012-04-30,76.51,77.83,75.5,75.84,19843400
2012-05-07,75.79,76.08,73.25,73.56,17653500
2012-05-14,72.89,73.79,68.93,69.15,22255700
2012-05-21,70.46,72.21,69.66,70,21307700
2012-05-28,70.28,70.5,67.14,67.24,18434600
2012-06-04,68.15,70.33,66.82,69.94,21213800
2012-06-11,70.61,72.82,69.8,71.99,26679000
2012-06-18,71.69,73.62,71.07,71.96,17997700
2012-06-25,71.81,74.37,70.48,74.3,16947600
2012-07-02,74.21,74.74,72.45,73.69,13177700
2012-07-09,74.27,75.05,70.85,73.51,24602400
2012-07-16,73.13,75.11,72.04,73.89,17761600
2012-07-23,72.31,75.96,71.35,75.51,22444600
2012-07-30,74.6,75.59,71.15,72.81,22877900
2012-08-06,73.21,74.69,72.71,74.21,17117800
2012-08-13,73.71,74.44,72.75,73.91,14313300
2012-08-20,73.61,74.36,70.02,71.09,24643400
2012-08-27,70.95,71.99,70.5,71.4,15819400
2012-09-03,71.5,73.27,70.4,72.89,16302500
2012-09-10,72.31,72.43,70.44,71.28,28550900
2012-09-17,70.77,70.82,69.03,69.97,35637000
2012-09-24,69.45,70.55,69.18,69.6,22585400
2012-10-01,69.86,71.25,69.2,70.89,16756300
2012-10-08,70.72,72.24,70.23,71.85,18126800
2012-10-15,71.85,74.26,71.68,74.01,23540000
2012-10-22,73.8,75,70.55,71.11,29891800
2012-10-29,71.35,71.56,69.96,70.05,12171900
2012-11-05,69.87,73.3,69.3,73.25,33065400
2012-11-12,73.41,74.25,70.29,70.77,28638500
2012-11-19,71.49,73.86,71.08,73.74,11335700
2012-11-26,73.4,74.86,73.15,74.28,20170800
2012-12-03,74.41,74.71,72.93,74.64,18981500
2012-12-10,74.62,76.05,73.87,74.02,25662300
2012-12-17,74.2,76.24,73.53,76.17,28811300
2012-12-24,75.89,76.56,74.56,74.69,11654000
2012-12-31,74.61,78.02,74,77.69,17394100
2013-01-07,77.54,77.69,73.11,75.16,53191600
2013-01-14,75.23,76.98,72.68,75.04,61011900
2013-01-21,74.12,75.54,73.45,75.03,30402200
2013-01-28,73.9,75.07,73,74.87,41492700
2013-02-04,74.29,77.54,74.25,76.56,30221000
2013-02-11,76.42,76.44,74.54,75.03,19069100
2013-02-18,74.99,77.03,74.27,76.66,24263600
2013-02-25,76.83,77.93,75.03,77.28,27150600
2013-03-04,76.95,81.95,76.17,81.23,29529500
2013-03-11,81.01,86.49,80.96,86.43,32672200
2013-03-18,85.07,86.14,84.18,84.82,20482600
2013-03-25,85.03,86.84,84.34,85.85,16681800
2013-04-01,85.6,86.3,83.8,86.17,20979100
2013-04-08,86.04,89.46,85.38,88.89,23679700
2013-04-15,88.44,88.77,85.75,87.96,22454000
2013-04-22,88.08,93.38,86.44,92.85,28287800
2013-04-29,91.4,93.95,90.72,93.74,24762400
2013-05-06,93.44,95.15,93.36,94.24,20163600
2013-05-13,94.12,99.04,94.1,98.92,25459200
2013-05-20,99.12,100.58,97.06,100,33072300
2013-05-27,100.85,101.47,98.9,99.02,19144900
2013-06-03,99.36,102.59,98.05,102.49,25258300
2013-06-10,102.51,103.22,100.61,101.83,18149000
2013-06-17,102.69,104.15,97.42,99.98,29883600
2013-06-24,99.06,103.52,96.31,102.44,26420600
2013-07-01,102.93,104.2,100.78,104.2,14801600
2013-07-08,104,108.15,98.99,101.87,61008800
2013-07-15,103.83,107.98,103.1,106.96,36979200
2013-07-22,107.27,109.49,105.31,105.6,26457100
2013-07-29,103.52,107.95,103.5,107.9,22689300
2013-08-05,107.14,107.8,104.88,105.33,18985600
2013-08-12,104.86,106.55,101.77,103.47,19718700
